LOAN_ID,APPLICATION_DATE,APPLICANT_AGE,ANNUAL_INCOME,EMPLOYMENT_STATUS,EMPLOYMENT_LENGTH_MONTHS,CREDIT_SCORE,EXISTING_DEBT,NUM_CREDIT_ACCOUNTS,LOAN_AMOUNT,LOAN_PURPOSE,LOAN_TERM_DAYS,INTEREST_RATE,STATE,LOAN_DEFAULT
IZJ8HB3QGDFJX09T,2024-04-09,48,76778,Employed,116,518,5461,3,1000,Debt Consolidation,60,24.54,NY,N
I8VK2SETB95MG9D8,2024-04-19,18,22552,Self-Employed,36,659,5418,2,1000,Debt Consolidation,90,14.97,IL,N
0A78P5PM1N3UXJ1N,2024-05-26,44,84771,Retired,0,762,32029,4,2000,Medical,90,12.79,FL,N
5KTS5741F92P2FAG,2024-08-09,39,37753,Employed,63,825,5167,3,1000,Emergency,60,12.09,TX,N
T4CA8DQE32VZOFV1,2024-03-14,58,45757,Employed,12,768,10098,5,500,Debt Consolidation,30,12.07,PA,N
58DNBC1H84YCPM9O,2024-03-29,60,34016,Contract,11,795,12842,1,500,Medical,60,12.96,NC,N
TT0T1510OA83Z725,2024-07-28,48,80373,Employed,34,764,21616,5,2500,Emergency,60,11.81,AZ,Y
7HAYDVOE3H2K7R2G,2024-05-08,46,101784,Employed,121,658,24241,4,500,Emergency,30,14.86,NY,Y
NKT7LEGV9WADGI8Y,2024-03-13,48,83430,Employed,77,756,12520,4,500,Emergency,180,11.4,FL,Y
A7DUQI8UUK5VPAX4,2024-05-09,36,118653,Employed,196,553,7154,5,2000,Medical,90,24.36,GA,N
467Q3VBJBN81SGBJ,2024-01-06,29,52899,Contract,6,791,3909,3,1000,Emergency,90,12.09,TX,N
6YVW3W11KFRV0HLX,2024-01-18,67,61132,Employed,15,713,16888,5,5000,Debt Consolidation,180,12.28,IL,N
DLS7HGH5CVTN9SFO,2024-12-22,40,105307,Employed,86,723,9362,4,2500,Debt Consolidation,90,17.95,TX,N
8IPC5GDRLEQTIM88,2024-02-23,22,52295,Employed,4,656,9685,6,500,Travel,30,16.08,CA,N
77XWKL2VKSMHKD7T,2024-09-04,54,53674,Employed,3,456,45851,3,500,Home Repair,90,25.34,GA,Y
SD3QCTPVNBNAFN02,2024-05-22,63,58925,Self-Employed,216,563,22102,3,500,Medical,30,27.34,GA,N
KBQ44C9LI03GDIJ6,2024-03-27,40,119006,Employed,16,600,22373,0,500,Travel,90,19.43,CA,N
VRUFFDZTBQ56S1L2,2024-07-04,27,48973,Employed,11,461,12237,13,500,Education,60,25.43,CA,N
WDWSYF2Q99427ITI,2024-11-11,48,36098,Contract,22,624,8178,5,2500,Home Repair,60,20.48,FL,N
R3POPDOLXCOMI955,2024-02-21,39,83439,Self-Employed,6,661,9885,2,3000,Education,180,16.61,TX,N
1AXTO8D8JYPAKXAS,2024-05-24,38,42523,Self-Employed,96,654,5154,3,2000,Medical,90,15.5,NV,Y
OG7Y2NE8BQQGU407,2024-12-19,51,36256,Unemployed,0,603,33624,7,7500,Education,30,19.27,GA,N
THYUAO2UCCVNLDCK,2024-05-14,50,54798,Self-Employed,42,793,34382,3,7500,Emergency,180,13.22,OH,N
Y5KTQ4OHZ01ENA4P,2024-09-02,40,15000,Employed,4,556,985,3,1500,Home Repair,365,25.0,CA,N
DEOMBW6XO5AVHUCI,2024-05-02,25,19429,Contract,47,576,32108,5,5000,Home Repair,30,27.46,TX,N
LM1GWLEDNUDM0R9U,2024-10-08,54,60423,Unemployed,0,730,3420,5,1000,Home Repair,90,13.53,IL,Y
DH4P9XM35V9C5WNT,2024-04-12,30,48817,Employed,12,788,16400,6,1500,Medical,90,12.55,WA,Y
JC3W8WDCY03LT2KG,2024-04-23,64,63728,Contract,74,725,2050,4,10000,Medical,30,15.03,FL,N
5EFY50T0GDM5QXL8,2024-04-18,30,28208,Employed,62,673,6573,2,1500,Emergency,60,13.1,CA,N
6HDLZX5G6JZ0GCQ8,2024-07-23,38,59592,Self-Employed,68,760,19694,1,500,Car Repair,30,12.14,NV,Y
X3L64VYVJ00YCWQI,2024-08-31,41,37656,Employed,104,576,9883,3,500,Emergency,30,25.62,AZ,N
1HVN0BHNL9KHP6VC,2024-01-21,50,59962,Retired,0,563,17846,2,2000,Debt Consolidation,60,26.45,PA,Y
KY6KDJLHR1ERDLI5,2024-08-16,33,20813,Self-Employed,68,575,10765,2,1000,Medical,90,25.16,MI,N
AGBP9GXVUNF6I7D1,2024-08-06,72,27533,Employed,20,418,3460,2,1500,Car Repair,60,26.68,FL,N
NVP77HTSB6ZX7QMH,2024-03-24,27,59232,Employed,5,689,1482,0,2500,Emergency,30,16.57,CA,N
224YL5DIU321Z3WK,2025-01-10,18,44907,Employed,85,791,25219,2,500,Travel,90,14.15,CA,Y
WMS6FDGD9CBT3ZTM,2025-01-08,18,23823,Employed,125,804,4142,2,1000,Emergency,365,10.19,CA,N
BON24M3Z5A0KM653,2024-09-21,24,23914,Employed,13,561,13868,5,500,Travel,180,25.75,TN,N
OOV3RLRARV0GK7JV,2024-01-10,66,150062,Student,0,770,60350,5,3000,Car Repair,60,12.54,CA,N
TP6UNBOKYLUA6M7M,2024-12-15,32,20088,Unemployed,0,780,8988,4,1000,Home Repair,90,12.9,TN,Y
1P1MD97ZPSWIJLQ5,2024-10-31,24,42393,Student,0,700,16264,5,1000,Car Repair,90,15.48,PA,N
6XS6YC73IEKZ9L87,2024-12-14,18,41277,Unemployed,0,616,11683,2,500,Car Repair,30,22.23,PA,Y
9DE6JSXDF0WN6APO,2024-10-23,58,77676,Self-Employed,6,850,8847,0,5000,Medical,30,15.35,TX,Y
MUU0F9CQJNO8TNVF,2024-06-26,52,100010,Employed,88,798,13850,8,1500,Other,60,11.55,CA,N
SWDZPZ2DS95EEBRL,2024-07-27,27,17988,Contract,22,787,38441,0,500,Education,90,13.44,CA,N
GTU4L0BY9IVTQ6UL,2024-01-10,39,39023,Employed,18,652,9454,6,500,Car Repair,90,14.21,NY,Y
JFA7NEBR49BMOI38,2024-06-23,26,26161,Employed,33,733,5761,3,1500,Emergency,30,14.61,AZ,N
DYW9BVFPGSN11VRU,2024-03-11,42,41285,Employed,83,623,37075,5,2000,Car Repair,365,20.36,IL,Y
J4SF3SDVEF23NRS1,2024-06-07,41,55565,Employed,4,645,1786,4,2500,Debt Consolidation,30,20.71,PA,N
WVPFG5D907WS3SBG,2024-11-20,45,45414,Employed,12,817,4085,5,2000,Debt Consolidation,90,9.69,CA,N
TSVLUOPFK6M7WRRG,2024-06-08,46,158141,Employed,32,659,1062,6,1000,Medical,90,13.25,CO,N
UQGTUMP1LMCPMVIJ,2024-01-06,31,50422,Employed,3,724,22110,2,3000,Other,90,17.22,CA,N
9VVMFT5I599ILS71,2024-10-14,42,118822,Employed,62,591,29230,6,5000,Medical,60,18.16,CO,N
NT3YUPDDKNC4PQLO,2024-11-19,18,46299,Self-Employed,73,655,7596,5,500,Medical,60,16.17,TX,N
Y5D5QN0K3BQMN8I9,2024-05-31,53,23809,Retired,0,844,26408,4,1500,Medical,365,10.7,TX,N
5UJQXU3BBLC4WA1B,2024-09-11,41,34664,Employed,15,618,4190,2,500,Medical,60,18.48,OH,N
AR2ZSIN4SCZLSR9G,2024-08-14,45,15000,Employed,24,551,16169,3,1000,Travel,30,25.06,GA,N
36JO7IZC9RPQIX31,2024-12-23,57,39441,Unemployed,0,585,3082,4,3000,Education,180,19.91,WA,N
DCS6WPBNGZCW6J7O,2024-02-25,25,65679,Employed,36,662,901,5,1500,Travel,30,16.66,FL,Y
A8526ABCBABTF7YG,2024-01-10,42,35438,Employed,59,607,2783,4,500,Medical,60,21.64,CA,N
8EV23U50VU2FFOWO,2024-01-19,43,58669,Unemployed,0,644,20106,6,1500,Medical,90,21.55,CA,Y
ZMLBW1ZVKFMVEF8W,2024-03-14,52,53250,Retired,0,716,3284,9,1500,Home Repair,180,17.36,NY,N
42A3685MHN77S4H3,2024-08-15,36,54168,Self-Employed,48,664,13941,3,1500,Debt Consolidation,30,15.03,IL,N
B2Q3LDP5FKLULX3W,2024-06-23,29,51868,Contract,12,664,10744,3,500,Debt Consolidation,60,15.73,CA,N
6RCXXYP0RLTG4O4C,2025-01-12,37,49947,Employed,33,648,6903,5,5000,Debt Consolidation,60,20.38,PA,N
1Y7LBDK5AKAD9XQV,2024-09-10,31,48512,Employed,62,694,7108,3,500,Medical,30,15.0,MI,Y
DWSPCE5SVLBPDDV0,2024-10-12,19,64009,Employed,54,658,726,1,500,Car Repair,180,15.52,TX,N
03KGYLENQWF3NWV6,2024-11-05,44,37005,Employed,32,632,3903,3,500,Other,180,20.1,TX,Y
XKJTAVLVXS3X24U9,2024-10-01,46,42549,Employed,15,548,6171,9,3000,Home Repair,30,24.32,CA,N
YP9SVZ9E3ETSG8VI,2024-07-30,39,29311,Contract,8,759,6133,4,1000,Home Repair,30,11.41,NY,Y
399GNV0KHKVXAMLN,2024-10-03,40,79336,Employed,37,712,12145,0,1500,Medical,60,15.06,OH,N
T5FXJUQ19U6R469F,2024-09-03,40,80386,Employed,56,719,1532,2,1000,Debt Consolidation,90,10.99,FL,N
RFFM97N5QTC4EILU,2024-12-11,33,61985,Student,0,742,18250,4,500,Emergency,60,18.92,WA,N
F3H9S0HMRI2XFLZK,2024-09-11,45,87917,Employed,105,649,3251,1,2000,Debt Consolidation,90,22.94,IL,N
XVC3JNMZITOTBBQL,2024-10-06,29,33377,Unemployed,0,669,8545,4,3000,Car Repair,30,15.72,CA,N
EGQCSPD7XAH6IX4R,2024-03-02,43,81380,Unemployed,0,758,5718,1,500,Medical,30,12.6,IL,N
8QGOEW2T5Z96P1BY,2024-03-02,51,43759,Retired,0,822,14360,4,5000,Emergency,90,12.65,IL,N
6VKXNMT3C1WQ8G4B,2024-08-10,44,40795,Employed,65,539,21229,3,7500,Home Repair,365,26.9,FL,N
UESR9EYYIAVPTS12,2024-05-23,36,53161,Contract,106,627,3965,2,1000,Other,30,13.71,NV,N
TVVDG7EOG9TQFQH4,2024-11-13,53,37711,Retired,0,714,4173,2,1000,Emergency,90,16.04,FL,N
YNH2E8098I9K5B3A,2024-01-26,40,40338,Employed,36,736,2017,0,1500,Home Repair,180,11.42,TX,N
K33MUH4ZMH43NV5X,2024-03-05,32,55763,Self-Employed,6,762,3792,5,2000,Education,30,11.03,CO,N
6UM60XPQD4D7X5GY,2024-06-05,41,28434,Unemployed,0,795,27734,3,500,Debt Consolidation,30,7.32,IL,N
QBCH1DVUGFHYZ3K8,2024-10-04,45,47559,Contract,56,655,15847,6,7500,Car Repair,90,12.27,NY,N
XL78FPYA4QTP87OK,2024-04-08,36,128377,Employed,23,850,36846,2,2500,Emergency,60,13.12,WA,N
Y16BRIXYWZ6DTVLD,2025-01-15,38,32552,Employed,72,702,3219,6,1000,Medical,180,13.71,PA,N
008AJHCDF6MQ886K,2024-09-17,41,26964,Employed,32,636,16804,5,2000,Debt Consolidation,30,22.67,MI,N
ORNLAQXUIEJFLAT0,2024-10-18,31,77407,Self-Employed,45,611,2348,5,1500,Other,30,19.95,CA,N
9CLUJY446YP8NJGK,2024-08-11,33,60187,Employed,1,584,19249,4,1500,Car Repair,60,19.62,CA,N
FFSAIFAUXZ8KU3QP,2024-07-13,68,124380,Self-Employed,8,664,18691,1,1000,Home Repair,365,18.41,FL,N
3WQ371FDTQ5DYV49,2024-06-19,27,47957,Employed,11,655,19914,7,1500,Emergency,90,15.5,WA,Y
9FS8P935XI9XC3UT,2024-04-08,46,82646,Self-Employed,8,618,9528,2,5000,Car Repair,180,20.55,NC,N
36WDPCSUFIZMEMBY,2024-11-25,40,49647,Employed,70,611,38928,3,3000,Emergency,30,20.04,IL,N
V6OPB37JXTGR84ZP,2024-07-21,18,125480,Unemployed,0,740,11188,3,1000,Car Repair,90,16.16,FL,N
B1DP6O7E0C07JNQV,2024-11-30,32,81851,Self-Employed,7,609,5788,3,1000,Car Repair,90,18.75,AZ,Y
55Y5I4DFA2RN9JJD,2024-08-29,18,60714,Unemployed,0,634,1263,4,2500,Car Repair,180,20.52,NV,N
LDEL77XDX0JYD1CS,2024-07-23,60,90964,Self-Employed,20,796,23520,4,500,Emergency,90,9.53,FL,N
QL6GW0Z69IZXWR5R,2024-04-20,44,37090,Self-Employed,85,597,2557,3,500,Emergency,60,20.89,NY,N
FENK6CNGUHJJWRT0,2024-01-26,49,42735,Employed,76,663,44781,2,500,Home Repair,60,15.07,NC,N
B41HFU9POT7U4YAL,2024-08-16,51,47555,Unemployed,0,725,12998,6,500,Education,90,15.87,MI,N
71B9R1I5ZMZO02MF,2024-03-25,46,83551,Student,0,753,35639,8,5000,Debt Consolidation,30,9.75,TX,N
RG63LHLQTYEG3AKN,2024-12-31,41,26116,Contract,51,556,7635,3,1500,Other,30,26.87,AZ,N
ZHSSUZ1QE7Y68UCK,2024-10-04,26,107621,Employed,5,598,3056,3,5000,Education,90,17.19,TX,Y
M4IZEJSX0913REYS,2024-08-19,30,41256,Employed,58,590,120,7,2000,Medical,60,19.35,FL,N
D2NK6T27QGJP3HZG,2024-03-07,22,26822,Employed,2,746,16538,0,1000,Education,30,14.16,OH,N
E57KVCNOASROEB9U,2024-08-26,33,30363,Employed,122,671,12413,3,1500,Medical,90,15.62,NY,N
7H7BUQILUVGLAF8Y,2024-06-30,28,66734,Employed,35,619,1038,3,3000,Emergency,60,21.35,FL,N
FTM6CMR08L2IQ1XB,2024-08-20,48,67246,Employed,21,736,39763,3,1000,Medical,180,15.59,NY,N
O3SKWOF2SGHUVPR8,2024-11-21,59,39209,Employed,36,722,15573,5,2500,Education,180,17.34,MI,N
HBGWNJLVT7RLF3Q6,2024-04-20,33,109797,Employed,75,698,3690,3,2000,Car Repair,30,13.57,AZ,Y
THYG195XYA06DZIW,2024-02-24,43,22480,Retired,0,842,23688,7,1500,Home Repair,180,13.34,MI,N
F9THODZZFQKIDCAS,2024-10-12,57,28779,Employed,54,544,2659,5,1000,Debt Consolidation,180,22.86,NC,Y
E5SEDGPGT33RXDT5,2024-04-01,35,111921,Employed,14,652,3485,2,3000,Home Repair,90,14.63,AZ,Y
9ODOFPIZF46PS2EY,2024-12-11,18,26464,Employed,67,850,10038,2,1000,Medical,60,7.98,IL,Y
Z6U0UONUUH7CF2Z7,2025-01-14,28,40230,Self-Employed,126,599,8573,7,1000,Car Repair,365,22.54,IL,Y
CPYNH8BTE54JXYHD,2024-11-12,57,79403,Student,0,729,15310,2,3000,Home Repair,90,15.06,WA,N
EUAQ89GDTH3MQBYY,2024-02-24,31,54380,Employed,12,641,27940,6,1500,Emergency,30,18.53,TX,N
2VDZIJ7Q7GS3TAAD,2024-04-11,52,47533,Employed,12,622,71328,5,2000,Other,60,22.06,FL,N
2C4X8VOE9TPI9ITJ,2024-02-08,46,39456,Employed,29,850,18105,1,1000,Car Repair,365,11.37,CA,Y
1FMS898CE4WCO1ND,2024-04-24,27,68846,Contract,118,739,59019,2,3000,Car Repair,60,17.6,NY,N
CJP91IK9PWKWXXW6,2024-05-07,18,29877,Student,0,753,9469,3,2000,Education,30,9.57,IL,Y
2AIAN1B9DYQ8MWOI,2024-10-12,43,50439,Student,0,782,20012,7,2000,Emergency,60,10.54,FL,N
Q45SOX931WOI93GW,2024-07-13,36,71622,Self-Employed,61,719,26705,10,2000,Other,365,16.33,GA,Y
EJZMRNXJ5V1CIHBE,2024-01-31,51,61275,Retired,0,686,6015,3,1000,Debt Consolidation,180,14.46,CA,Y
I3ZYQ9OW4507XT2C,2024-08-17,46,37525,Self-Employed,76,639,11813,0,2000,Emergency,30,17.68,PA,N
5X98JDL7N1FEQJBX,2024-10-18,36,31326,Employed,11,626,2080,5,1500,Debt Consolidation,365,19.14,TX,N
P316GQ17CPM93UPP,2024-03-21,34,33628,Self-Employed,63,544,5421,4,1500,Medical,90,25.58,TX,Y
1JHJT54DQ6VASWR8,2024-09-06,26,15972,Student,0,668,18553,4,1500,Emergency,60,17.83,CA,N
A5N7UGD6B16IK49E,2024-05-25,32,101844,Employed,69,652,60201,5,500,Emergency,60,18.38,TN,N
AGCUCA57FS87Q0VW,2024-07-25,32,55637,Employed,3,663,30736,2,2000,Medical,30,13.57,TX,Y
RGPIU6H66A3GZFFA,2025-01-11,50,101110,Contract,12,598,2725,8,1500,Emergency,30,20.15,NY,N
OEJRKTBO2VS0JYVW,2024-03-11,56,35344,Employed,50,714,253,9,7500,Emergency,90,14.1,AZ,N
8V5GOZU336B8G461,2024-03-22,47,58681,Employed,154,777,477,4,1000,Medical,90,16.99,AZ,N
1Z9ET3WF0LUG6KIJ,2024-03-25,48,24978,Employed,116,775,6374,8,7500,Emergency,30,7.81,GA,Y
CGT1B76MKFA2LW8E,2024-03-10,57,53981,Self-Employed,30,705,12269,2,1500,Emergency,90,15.98,TX,N
9S1T78VO784KQJUL,2024-06-16,22,46999,Employed,8,706,4152,3,1000,Debt Consolidation,60,14.07,CO,N
E4EP7CGNI71YCYH0,2024-05-18,34,40725,Unemployed,0,754,8721,3,2000,Education,60,13.55,TN,Y
9WWL1J1KXCFYHXS8,2024-06-03,23,35279,Employed,84,634,11850,11,10000,Emergency,365,21.18,OH,Y
X10IWTRNXXVKB363,2024-07-11,18,59695,Employed,92,714,3451,1,1500,Travel,90,19.78,OH,N
AFZPQ92VDR8ALBFG,2024-11-28,18,92224,Self-Employed,27,625,22250,2,2000,Car Repair,180,18.47,GA,N
AYI49CABV4DUB835,2024-05-06,34,29845,Employed,47,661,14209,3,1500,Other,90,15.76,IL,Y
E8A4T7RDEKQUFN92,2024-11-12,18,49396,Employed,37,818,2347,4,3000,Home Repair,180,12.35,CA,N
56GKFMYN6SBRULK9,2024-07-25,47,28289,Unemployed,0,666,1887,1,3000,Emergency,30,13.05,IL,Y
GZ4MX8ZICNTRL2OG,2024-12-02,42,27628,Employed,57,596,5962,2,1500,Home Repair,60,18.83,IL,N
497OCRVSF64ADK2D,2024-04-10,22,70887,Unemployed,0,671,5550,4,2000,Car Repair,90,16.17,CO,N
BCXV00QBZAJ86W7B,2024-12-09,31,80582,Employed,43,615,17730,4,1000,Debt Consolidation,180,19.67,AZ,N
ZAJGHMKM819EI38Y,2024-11-11,53,41766,Employed,25,811,12065,5,2500,Debt Consolidation,90,14.38,TX,N
XEDK0I0ULQ6ZUDM6,2024-12-22,27,39143,Employed,45,683,3659,3,1000,Debt Consolidation,365,14.23,PA,N
3FZNK4SDETN3HOJW,2024-03-10,21,137155,Employed,263,771,10257,8,2000,Car Repair,365,14.96,GA,N
XUQ9WZUUFML00ML2,2024-07-13,23,90490,Employed,8,711,7281,4,10000,Car Repair,180,12.71,OH,N
NYDGA45O345FTP4U,2024-07-29,57,22893,Self-Employed,72,752,9644,5,1500,Car Repair,60,11.02,NY,N
2K5PBRRSVSN5SRKI,2024-10-16,32,35445,Self-Employed,18,551,6162,4,500,Car Repair,180,26.51,NY,N
3W706SM2F1UCUOFG,2024-02-22,47,59007,Contract,50,710,4470,5,1000,Medical,90,14.27,NC,Y
9LU5Z2H02C0CMEKS,2024-11-03,26,50148,Employed,39,609,106,8,3000,Medical,30,22.34,TX,N
X9CJ18VG7OCVQYIK,2024-09-03,53,108399,Employed,54,643,54,2,3000,Other,90,20.44,NY,N
QPNG7X0AEY9086DP,2024-07-17,30,62626,Student,0,676,30173,7,7500,Emergency,180,15.41,NY,N
T3RY6MXT7E8188BT,2024-10-18,36,73769,Employed,19,689,6271,6,5000,Home Repair,30,16.8,GA,N
LD41TA4AYMRCLT8C,2024-07-20,49,50012,Employed,115,726,43,5,500,Medical,90,16.36,FL,N
WD1D1LE9YCCPNP8P,2024-04-10,39,25187,Employed,60,688,532,2,5000,Travel,90,13.09,CA,N
FZRSCMJ6M80OWML9,2024-04-10,55,32835,Employed,9,791,2394,4,5000,Medical,90,13.27,FL,N
V3L1JRLCBNWM6Y6J,2024-01-02,39,59526,Student,0,720,12332,6,500,Car Repair,60,14.77,TX,N
11NH94ALMX5B1HA3,2024-04-03,39,38939,Self-Employed,68,603,59309,5,1500,Emergency,90,18.83,CA,N
NT0YT2IDVHSRT6JC,2024-05-27,44,45415,Unemployed,0,656,488,3,3000,Debt Consolidation,30,15.14,PA,N
1F52RBFFDTVE10HA,2024-02-17,49,91946,Employed,43,687,14307,2,500,Home Repair,180,13.09,PA,N
16XAWELMLFIVUDEM,2024-06-09,59,56607,Employed,69,697,11702,8,1500,Emergency,90,15.15,IL,Y
RA9GJKF6OZLR9GGE,2024-12-22,24,25405,Self-Employed,16,717,14803,2,2500,Debt Consolidation,90,12.4,TX,Y
DIG5VZLLLWK6ZXTP,2024-11-13,29,33831,Retired,0,575,9280,3,1000,Home Repair,180,25.21,FL,N
DTHOO4OUAAWBSRXO,2024-10-14,35,27087,Employed,84,640,6689,4,500,Emergency,180,22.48,CO,Y
5Q5IGEGJ8IAJDGE2,2024-05-12,31,59313,Unemployed,0,746,23981,3,5000,Debt Consolidation,30,16.39,CA,Y
M0G9KDUDPE0CTF72,2024-05-18,44,24923,Unemployed,0,770,17281,2,1000,Education,90,10.83,NC,N
X8OGIEOTFDGRR9VM,2024-10-28,44,28450,Self-Employed,7,677,4988,4,7500,Home Repair,30,15.21,CO,Y
MASXHA4LVH6KV94Y,2024-08-09,22,31107,Employed,30,602,1084,5,1000,Education,30,20.97,CA,N
B4R8OCFSSW96CGOW,2024-08-22,26,20341,Employed,53,721,11758,6,1500,Debt Consolidation,30,15.13,TX,N
M8V4PVKFN63B056D,2024-12-19,19,86711,Employed,20,550,25354,4,1500,Car Repair,60,26.57,FL,N
FRZHXKA7UAHPC63K,2024-10-27,50,56419,Employed,86,732,1190,4,500,Medical,90,16.14,CA,N
J23EJM03TQUVBL2V,2024-05-11,45,97340,Retired,0,804,20097,7,2500,Emergency,90,13.93,TX,N
GPMU5179RFQPVW7Z,2024-09-30,26,45114,Employed,58,650,11904,4,10000,Medical,365,17.83,CA,N
NCIJ21D5Q4O724M9,2024-12-04,48,57316,Employed,19,737,12472,4,2000,Emergency,60,10.94,CO,N
RABPKQIURLEAU6UX,2024-06-08,19,54978,Self-Employed,207,720,31689,1,1000,Home Repair,90,20.05,TX,Y
9SY4YSLCJNIO8ZIC,2024-08-19,39,74496,Employed,13,639,48565,5,3000,Debt Consolidation,60,21.48,MI,N
TBUSARW1S8WEXCRH,2024-02-24,25,51202,Student,0,772,44459,3,7500,Debt Consolidation,90,10.53,NV,N
6SBYD1RK1AW77OXT,2025-01-06,41,151623,Student,0,756,27443,2,5000,Home Repair,60,11.84,NY,N
KR79U2C3WUZNQT7U,2024-07-24,29,59469,Student,0,773,7618,4,1500,Debt Consolidation,60,13.44,FL,Y
4DWC9BL4OVD38R3Y,2024-09-11,28,50911,Employed,6,657,17658,2,5000,Emergency,365,15.04,CA,N
HSEVSIINEY03WWB0,2024-07-09,22,56701,Contract,9,608,11492,4,1500,Travel,30,22.43,NC,N
LAEDZ03YPOE6517J,2024-07-17,19,55197,Self-Employed,68,681,7369,6,3000,Emergency,30,17.62,IL,N
HX30BU3PR3UHGFAI,2024-10-20,64,23322,Unemployed,0,850,43151,5,5000,Medical,30,12.47,NC,N
4MWRU4NLGV1OF6BC,2024-12-06,31,55784,Employed,2,596,26268,3,2000,Emergency,90,20.01,AZ,N
WFO7RDJ9LCOY4XCQ,2024-05-26,31,49484,Employed,97,773,9947,4,2500,Medical,180,12.03,TX,N
R5UWKYK2C6ES3UGP,2024-09-18,40,15000,Contract,149,694,23108,3,7500,Car Repair,30,12.92,CO,N
6153I19NJSOO0BF0,2024-07-04,48,70681,Employed,93,643,2931,2,5000,Emergency,60,21.67,TX,Y
U16RIV8MNJRCVYRR,2024-11-22,55,36747,Employed,36,752,16786,7,5000,Debt Consolidation,30,9.99,TX,N
V501EVGVTN77RQD4,2024-08-06,31,79639,Employed,118,673,3902,1,1500,Home Repair,90,16.52,WA,N
1PH3KKZWDT9UK3J9,2024-06-05,51,43128,Employed,13,728,32841,3,500,Travel,30,16.44,IL,N
16JCMVFMLG5V0WAN,2024-11-28,18,55357,Retired,0,671,18671,3,1000,Debt Consolidation,365,13.91,GA,N
BB9QS66SZSP271HE,2024-10-14,54,53573,Contract,41,749,27707,3,2000,Emergency,60,16.49,NY,Y
SSW0YY9F788UTM4G,2024-05-07,39,67927,Employed,30,565,4129,5,2000,Car Repair,60,23.07,MI,N
VVSDZAH2244JCK2Z,2025-01-07,48,20179,Employed,2,697,12729,5,1500,Education,90,16.16,PA,N
CHS31GVVY0BQJW3E,2024-01-10,21,48922,Employed,50,587,11388,6,5000,Education,180,22.59,OH,Y
1AUO350TT58VDESK,2024-10-31,37,50054,Contract,4,540,25062,3,7500,Emergency,180,23.79,CA,N
RJTKB2D3K661H7WP,2024-09-16,35,99938,Self-Employed,23,757,76274,2,2500,Emergency,90,10.59,TN,Y
VC5BLAPER9TVO5CQ,2024-09-14,18,43374,Unemployed,0,632,24941,4,1000,Emergency,180,21.04,FL,Y
POWJW66YNQNXWPF3,2024-11-03,20,71473,Employed,26,828,3682,2,1000,Education,60,9.68,CA,Y
YZVU1LQWUY6BIB8P,2024-01-28,39,28304,Retired,0,776,2851,3,500,Car Repair,180,16.85,CA,N
OB35LH5KP3APX88G,2024-10-08,18,35546,Employed,131,719,21815,4,2000,Education,30,17.3,TN,N
CQP44FZCYZW74UMD,2024-02-11,18,37428,Unemployed,0,539,14208,0,2000,Other,30,24.27,FL,Y
BF4I4CHKEAMEQG36,2024-06-16,18,49218,Employed,34,604,23096,5,5000,Medical,90,22.69,MI,N
X2Q2P4LZ26EFR6U2,2024-06-12,35,38638,Employed,14,751,43470,1,500,Emergency,90,13.56,PA,Y
XKK5F7A2LN7XHGUO,2024-01-27,44,32906,Employed,17,649,121,3,1000,Medical,180,21.39,IL,N
DI02FTX73762G9SQ,2024-12-06,18,51404,Employed,4,643,1584,3,1000,Emergency,30,18.95,TX,N
YWSBZH4822SWTBMD,2024-07-13,30,108740,Employed,21,717,62605,2,3000,Debt Consolidation,30,14.26,TX,N
Q449GDPOKDOM3TC2,2024-05-30,45,72797,Employed,54,533,39659,1,5000,Debt Consolidation,90,21.46,PA,N
SCY2P5W50CFDET5L,2024-01-31,47,66798,Employed,21,695,43782,3,10000,Other,30,16.37,IL,Y
21IQL5KUZIXUSZG9,2024-04-13,40,55882,Employed,15,567,45273,3,2500,Emergency,60,26.49,IL,N
UHX0ZUDQJ3D2LQUN,2024-04-20,46,31178,Unemployed,0,733,28852,3,3000,Home Repair,60,13.78,PA,N
5CJ2MTUODY30RYY3,2024-12-04,18,59622,Self-Employed,184,725,18187,5,1500,Car Repair,30,15.92,MI,N
D3UJKMC31OS3LY7N,2025-01-04,31,31246,Retired,0,731,38602,4,1000,Debt Consolidation,180,15.32,TN,N
23ZNHNSQULA39KDS,2024-06-30,35,91866,Employed,48,769,14922,2,2500,Other,180,12.74,NY,N
XDK2WGWYHOGQN8TM,2024-11-29,42,26466,Employed,1,573,52200,1,500,Other,90,23.54,AZ,N
2ZVQPK033XBI2VX7,2024-07-15,50,52995,Employed,5,768,13884,6,500,Medical,90,6.94,IL,Y
VNQTFOCS5LABEUL5,2024-12-15,18,49277,Employed,201,729,7350,4,1000,Medical,90,17.94,CA,N
2E63Z1A2H02IOIVT,2024-03-24,48,96931,Unemployed,0,775,38413,3,2500,Home Repair,60,10.66,TN,N
SVPTR8JS5Y693G6C,2024-08-06,18,59171,Employed,19,636,35551,1,500,Emergency,180,19.46,CO,N
AG6XO6PB1O6K0J1X,2024-05-24,52,36734,Student,0,625,21353,4,500,Other,30,23.62,CO,N
NWKXZAPWW8H5IO5W,2024-12-13,18,42564,Employed,9,647,80794,7,5000,Travel,30,17.69,NV,N
